,cc,cc_x,cc_y,cc_smart,dphase_smart,coh,coh_freq,mean_motion,std_motion,mean_tempo,mean_tempo_dev,std_tempo_dev,ci68-min_dev,ci68-max_dev,dphase_cc,dphase,exp_n,musician,riot_type,factor1,factor2
39,0.030329123340239184,973,0.06667913438840913,0.048916170678667235,6,0.21341914313722382,6.8359375,0.09175064956718557,0.008493372729616314,0.38963741319444445,-0.00010477430555554267,0.019346600440176127,-0.0012010816638321898,0.0009915330527211046,0.05206729710603902,6,4,Cello,head,high,No
40,0.3886211488536407,143,0.4091001048433796,0.37795387444259804,1,0.4856385578626216,1.3671875,0.05808625626532177,0.011337034719062063,0.693666362012987,0.0024432094155844076,0.05610510027940247,-0.001904553892128812,0.006790972723297628,0.3890401825657203,1,4,Sax,arm,high,No
41,0.38941691787194194,142,0.41453674540412144,0.385396794741041,0,0.47729087583964613,1.3671875,0.07069538605475606,0.019102668499382407,0.693666362012987,0.0024432094155844076,0.05610510027940247,-0.001904553892128812,0.006790972723297628,0.38941691787194194,0,4,Sax,head,high,No
42,-0.1128026994161888,235,0.12262019614212108,0.11308416243662862,-26,0.16334534195338457,1.5625,0.058261844359733556,0.007809598068642584,0.6592367088607596,-0.00027594936708869245,0.01840942533582534,-0.001684380443255683,0.001132481709078298,0.11253068820317191,-27,4,Piano,arm,high,No
43,-0.3547226392039964,104,0.5645153067070725,0.5693332444688168,-28,0.7927510366050997,1.5625,0.07432105818416099,0.013334156281927368,0.6592367088607596,-0.00027594936708869245,0.01840942533582534,-0.001684380443255683,0.001132481709078298,0.5688884678441263,-28,4,Piano,head,high,No
44,-0.03730715451436541,21,0.6070696587701864,0.6153706542745906,21,0.8428006111235069,1.171875,0.08635475864467827,0.01686877294187654,0.8574792987288136,-0.0009475190677966141,0.053225493283356164,-0.0056594899925411744,0.0037644518569479465,0.6084680936146937,21,4,Accordion,arm,high,No
45,-0.28254037166907775,28,0.5088949086461179,0.5110032065478978,28,0.7144331601247165,1.171875,0.05777818973223533,0.008545391174290186,0.8574792987288136,-0.0009475190677966141,0.053225493283356164,-0.0056594899925411744,0.0037644518569479465,0.5104617738466691,28,4,Accordion,head,high,No
46,0.003720679242140971,2026,0.061604550468807716,0.019295410310549835,-6,0.20683826966500904,2.5390625,0.04134355212287944,0.005436166847995171,0.2576332840909091,-0.00034540681818181205,0.06205230607390423,-0.0031902314411794324,0.002499417804815808,0.01979252505299852,-6,4,Clarinet,arm,high,No
47,0.05268269277841325,582,0.10422315623389253,0.05922706493234427,1,0.22135956411921417,4.6875,0.06166427700410407,0.009855360727067563,0.2576332840909091,-0.00034540681818181205,0.06205230607390423,-0.0031902314411794324,0.002499417804815808,0.05576062332640592,1,4,Clarinet,head,high,No
48,-0.15445679447480712,211,0.27567914508946534,0.2771510346211209,-14,0.6791338450263121,2.734375,0.04337446623505246,0.005547130345666347,0.37485219594594593,0.00013766891891894465,0.00858638724538357,-0.0003422728261169718,0.0006176106639548611,0.27754443758577585,-14,5,Drum,arm,low,Yes
