,cc,cc_x,cc_y,cc_smart,dphase_smart,coh,coh_freq,mean_motion,std_motion,mean_tempo,mean_tempo_dev,std_tempo_dev,ci68-min_dev,ci68-max_dev,dphase_cc,dphase,exp_n,musician,riot_type,factor1,factor2
48,0.09594536602224032,15,0.39417853112580825,0.39149054432376906,15,0.5756994620720823,1.3671875,0.06268184100114581,0.030555528217594323,0.7761000000000001,0.003913999999999809,0.02520895087067301,0.0014897428654136176,0.006338257134586,0.3949442847848444,15,5,Accordion,leg,low,No
49,0.14932037645861215,1032,0.2860907106435393,0.1420650610780604,-7,0.3223311274801033,5.078125,0.08048958716017836,0.011822395703089864,0.7761000000000001,0.003913999999999809,0.02520895087067301,0.0014897428654136176,0.006338257134586,0.15312030669424842,-6,5,Accordion,head,low,No
50,0.01821016574558893,11,0.2993134780899782,0.3035602541039878,11,0.6911787367055647,2.1484375,0.06456905449771559,0.011883786617230878,0.49388258928571416,-0.0006956845238094303,0.025800903360716422,-0.00260995888097924,0.0012185898333603794,0.3001381962909812,11,5,Clarinet,leg,low,No
51,0.1253237427267323,640,0.1324440550188788,0.1264733323937399,0,0.19408945653947512,1.953125,0.051021739919804104,0.005410324847882004,0.49388258928571416,-0.0006956845238094303,0.025800903360716422,-0.00260995888097924,0.0012185898333603794,0.1253237427267323,0,5,Clarinet,head,low,No
52,0.2071085999755604,59,0.877976647403709,0.8948319838771579,-16,0.9890640579110432,1.3671875,0.2625178230973471,0.13981454081875155,0.75069275,-0.0002627500000000982,0.016016494622731928,-0.0018030005863658386,0.0012775005863656422,0.888299775641452,-16,6,Drum,leg,same,Yes
53,0.1831909451684995,606,0.26100605405260485,0.2021072043179242,6,0.5865380837738914,2.734375,0.08116223193122392,0.01076963578501427,0.75069275,-0.0002627500000000982,0.016016494622731928,-0.0018030005863658386,0.0012775005863656422,0.20165835171702637,7,6,Drum,head,same,Yes
54,-0.1389428779359908,21,0.551594220997884,0.5594543080322149,21,0.8404769794451066,1.3671875,0.059904933111670146,0.007855655433274258,0.7505799019607844,5.343137254887767e-05,0.01658161829736367,-0.0015254544981183119,0.0016323172432160672,0.553086385998722,21,6,Cello,leg,same,Yes
55,0.09986208766871434,916,0.2657341585132106,0.2226580204176886,19,0.8937215350088227,2.734375,0.13367314269330086,0.016482044060311334,0.7505799019607844,5.343137254887767e-05,0.01658161829736367,-0.0015254544981183119,0.0016323172432160672,0.23092429716651994,19,6,Cello,head,same,Yes
56,-0.09929676560472586,19,0.743665546491496,0.751535407842418,19,0.952031057899874,1.3671875,0.07657567332874009,0.025108123609914972,0.7512287500000001,-0.0007787500000000413,0.04028224546869238,-0.004652553454797392,0.0030950534547973087,0.7455142656189663,19,6,Sax,leg,same,Yes
57,-0.2511031597620335,174,0.5289322451799181,0.5369279076555806,24,0.8133709047856033,1.3671875,0.06724954399950424,0.008578846138514687,0.7512287500000001,-0.0007787500000000413,0.04028224546869238,-0.004652553454797392,0.0030950534547973087,0.5251449461531548,24,6,Sax,head,same,Yes
58,0.01588648731631693,167,0.24447196438478022,0.2376107845073529,17,0.37331635175305955,1.3671875,0.07784780410318697,0.009062956774999771,0.7512857142857143,-0.0016408163265307215,0.02382937700954567,-0.003955670093172301,0.0006740374401108581,0.2418443481711909,16,6,Piano,leg,same,Yes
59,-0.31456600726519135,179,0.4404834527365334,0.4365862807863451,28,0.7601468447544247,1.3671875,0.04771916570322221,0.005697686330787889,0.7512857142857143,-0.0016408163265307215,0.02382937700954567,-0.003955670093172301,0.0006740374401108581,0.43577180837707424,28,6,Piano,head,same,Yes
60,-0.05233197621319281,93,0.7170229334898429,0.726142200437437,18,0.9258387579484374,1.3671875,0.06113743482616804,0.014423080059378994,0.7514651960784314,-0.0007004901960784598,0.02708017018170942,-0.003279038158550967,0.0018780577663940474,0.7145052038823715,18,6,Accordion,leg,same,Yes
61,-0.2876335282203946,24,0.597393979015177,0.6036525059487045,25,0.8182833264836405,1.3671875,0.06924039255481249,0.00895666995790893,0.7514651960784314,-0.0007004901960784598,0.02708017018170942,-0.003279038158550967,0.0018780577663940474,0.5986386301475741,24,6,Accordion,head,same,Yes
62,-0.11998135309680334,19,0.7774387848427857,0.7920673678476299,19,0.9600586412719342,1.3671875,0.0794817923195571,0.025533092292744565,0.7516447500000001,-0.0005947500000000616,0.03277537032590128,-0.003746643379415001,0.0025571433794148776,0.7796164567243851,19,6,Clarinet,leg,same,Yes
63,-0.019887300070196904,877,0.12970393076657974,0.1016378391894704,-28,0.3158572341728404,4.1015625,0.050465661776995956,0.005432256252629788,0.7516447500000001,-0.0005947500000000616,0.03277537032590128,-0.003746643379415001,0.0025571433794148776,0.10024855393903342,-28,6,Clarinet,head,same,Yes
64,0.1154041237359082,67,0.7697050262876846,0.7661253038144991,-19,0.8914712110455011,2.34375,0.2415726354475077,0.13879987250573397,0.8559694796511629,0.0005169622093022093,0.02300424807210399,-0.0018685559516470472,0.002902480370251466,0.7623677749409296,-19,7,Drum,leg,high,Yes
65,-0.006661802435824334,65,0.5890505119029296,0.6218621306368236,-21,0.913926444728146,1.171875,0.09114025031187493,0.019828887255224237,0.8559694796511629,0.0005169622093022093,0.02300424807210399,-0.0018685559516470472,0.002902480370251466,0.6157259075396458,-21,7,Drum,head,high,Yes
66,-0.11509324642727115,145,0.14964359540377245,0.13701840511881175,14,0.36013281865449187,3.125,0.05737149410232406,0.006221857873817333,0.32947790527343745,0.0003529853515625257,0.008374276627560674,-0.0001503428106622882,0.0008563135137873396,0.13216097246796824,13,7,Cello,leg,high,Yes
67,-0.036869565038770695,1179,0.09032885330410687,0.03799675620485172,-10,0.19967058443754185,6.0546875,0.09762840239429872,0.009426147991908026,0.32947790527343745,0.0003529853515625257,0.008374276627560674,-0.0001503428106622882,0.0008563135137873396,0.0381824804103303,-10,7,Cello,head,high,Yes
68,0.36401030822915115,130,0.4321957297746357,0.46635559788739717,-12,0.6338788102236869,0.78125,0.05946712046129525,0.009047538193620329,1.4251838423913044,0.011178461956521845,0.08975700058367038,-0.00154816534475085,0.02390508925779454,0.4467657006600926,-12,7,Sax,leg,high,Yes
