,cc,coh,coh_freq,exp_n,musician,riot_type,factor1,factor2
188,0.036873702630717216,0.5540063035860109,18.9453125,16,Drum,head,low,Yes
189,0.032490170236477586,0.8954535270566532,4.00390625,16,Drum,arm,low,Yes
190,0.0879167257553062,0.8530812635089853,0.68359375,16,Clarinet,head,low,Yes
191,0.03733402940699437,0.5854861257724688,48.4375,16,Clarinet,arm,low,Yes
192,0.07407040910075043,0.8260547070497233,8.10546875,17,Sax,head,low,No
193,0.04484284746970163,0.5411831077093002,1.3671875,17,Sax,arm,low,No
194,0.05588209528149918,0.5215330271162202,31.4453125,17,Accordion,head,low,No
195,0.029431667051257313,0.5396664758045187,34.08203125,17,Accordion,arm,low,No
196,0.07027463230180737,0.6932292127720938,1.953125,17,Cello,head,low,No
197,0.01466102301174341,0.5218959032336458,10.83984375,17,Cello,arm,low,No
198,0.07038889791999983,0.7393979924834672,43.5546875,17,Piano,head,low,No
199,0.01941990976222474,0.44287506587983283,39.84375,17,Piano,arm,low,No
200,0.1644744386424606,0.9293369979973513,2.63671875,17,Drum,head,low,No
201,0.0018228603401282126,0.9631929660888985,0.1953125,17,Drum,arm,low,No
202,0.13920775782280365,0.8831564218762555,1.953125,17,Clarinet,head,low,No
203,0.03271591194755882,0.5309540069914777,41.40625,17,Clarinet,arm,low,No
204,0.018303720205669546,0.6453401908522312,49.0234375,18,Sax,head,high,No
205,0.033592059612385816,0.5059547963243275,36.81640625,18,Sax,arm,high,No
206,0.08069917390852127,0.8116875916569759,1.171875,18,Accordion,head,high,No
207,0.037411733266198025,0.7505383872119115,3.125,18,Accordion,arm,high,No
208,0.05456881037187382,0.5324564654079709,40.625,18,Cello,head,high,No
209,0.03599709440494979,0.5602656625878601,48.53515625,18,Cello,arm,high,No
210,,,0.0,18,Piano,head,high,No
211,,,0.0,18,Piano,arm,high,No
212,0.19645258626579362,0.9885188064676015,1.66015625,18,Drum,head,high,No
213,0.0,0.9561548058181549,0.1953125,18,Drum,arm,high,No
214,0.036271746550351223,0.6714746432774038,3.02734375,18,Clarinet,head,high,No
215,0.027421881466645755,0.575964415524393,40.234375,18,Clarinet,arm,high,No
216,0.15728240712945538,0.8622454925960588,2.05078125,19,Sax,head,low,Yes
217,0.05147394067640907,0.5937399768894888,49.21875,19,Sax,arm,low,Yes
218,0.11470075869930119,0.777509207310468,2.63671875,19,Accordion,head,low,Yes
219,0.04192892323313042,0.5204593155166191,19.53125,19,Accordion,arm,low,Yes
220,0.09376344154466501,0.7788788067911583,9.9609375,19,Cello,head,low,Yes
221,0.021578915161686196,0.6210069423061719,34.66796875,19,Cello,arm,low,Yes
222,0.03128269130330165,0.6549201344868817,37.98828125,19,Piano,head,low,Yes
223,0.04283381132352215,0.5535071979540837,44.04296875,19,Piano,arm,low,Yes
224,0.07165697144010826,0.8910905076329233,4.00390625,19,Drum,head,low,Yes
225,0.06371835240323177,0.7411906779889806,4.00390625,19,Drum,arm,low,Yes
226,0.0331511216649428,0.6996869753775077,4.00390625,19,Clarinet,head,low,Yes
227,0.031109392147457608,0.47864573095484286,23.73046875,19,Clarinet,arm,low,Yes
228,0.03818953160923444,0.520480528594698,34.1796875,20,Sax,head,high,No
229,0.02441441745912077,0.6416381376476253,0.87890625,20,Sax,arm,high,No
230,0.1495869574882558,0.9384549434603725,2.5390625,20,Accordion,head,high,No
231,0.04384170674741336,0.5498135308139002,2.5390625,20,Accordion,arm,high,No
232,0.06212967949753527,0.617103082234363,33.984375,20,Cello,head,high,No
233,0.1978283842861843,0.9130474256146907,1.66015625,20,Cello,arm,high,No
234,0.09028106286551622,0.6384258803613383,2.44140625,20,Piano,head,high,No
235,0.03614487584154211,0.5633216446718169,15.33203125,20,Piano,arm,high,No
236,0.06822743630974672,0.854611874168264,1.953125,20,Drum,head,high,No
237,0.05404920978492378,0.8327624615237624,3.02734375,20,Drum,arm,high,No
238,0.03930318317988198,0.712375522065725,4.00390625,20,Clarinet,head,high,No
239,0.10947637753748134,0.8197004945743078,4.00390625,20,Clarinet,arm,high,No
240,0.05655144244364924,0.6815049522671613,2.63671875,21,Sax,head,low,Yes
241,0.02455208299935934,0.5618017606081904,45.99609375,21,Sax,arm,low,Yes
242,0.13913933008253185,0.8608922893462317,2.05078125,21,Accordion,head,low,Yes
243,0.22451448089273832,0.9713364582052114,1.953125,21,Accordion,arm,low,Yes
244,0.0684491241973346,0.7311321191939155,29.78515625,21,Cello,head,low,Yes
245,0.058916503093792975,0.6367892380212669,45.01953125,21,Cello,arm,low,Yes
246,0.0673667423875692,0.803577884232612,2.63671875,21,Piano,head,low,Yes
