,cc,coh,coh_freq,mean_motion,std_motion,mean_tempo,mean_tempo_dev,std_tempo_dev,ci68-min_dev,ci68-max_dev,dphase_cc,dphase,exp_n,musician,riot_type,factor1,factor2
156,0.024974628194455322,0.3335051566110341,3.90625,0.07124614738263056,0.06532068804276131,0.758837244897959,0.001121938775510408,0.020483432014404012,-0.0008678803344602678,0.0031117578854810836,0.05104845006485383,35,14,Drum,leg,close,Yes
157,0.1646161126955827,0.3768789004648217,1.3671875,0.0988250403496358,0.01587625009075936,0.758837244897959,0.001121938775510408,0.020483432014404012,-0.0008678803344602678,0.0031117578854810836,0.18509934281081725,-6,14,Drum,head,close,Yes
158,0.2049714744480442,0.3648427647731986,1.3671875,0.09357358786474045,0.011848421910247802,0.7068979166666666,0.0004909722222223321,0.025176397432006323,-0.001838757919086219,0.0028207023635308834,0.22067924545411607,4,14,Piano,leg,close,Yes
159,0.06060745498773947,0.2513983945150132,8.203125,0.055650759649902286,0.009246791567300001,0.7068979166666666,0.0004909722222223321,0.025176397432006323,-0.001838757919086219,0.0028207023635308834,0.06787356587415294,5,14,Piano,head,close,Yes
160,0.7839884917531124,0.9663641143535888,1.3671875,0.0652691205505887,0.014982888794761982,0.7417678921568628,8.578431372518142e-06,0.025785324814292077,-0.0024466755908674393,0.0024638324536124753,0.7927330751239363,-2,14,Accordion,leg,close,Yes
161,0.353232647546007,0.6163331574629688,2.734375,0.07651479047698403,0.014324359373795168,0.7417678921568628,8.578431372518142e-06,0.025785324814292077,-0.0024466755908674393,0.0024638324536124753,0.38936923195397666,4,14,Accordion,head,close,Yes
162,0.5217244684237275,0.7988839961505841,1.3671875,0.06410530429965067,0.009473202730402027,0.7790588541666666,-0.0008442708333332346,0.040420436196636336,-0.004811518285544549,0.00312297661887808,0.5235108259496671,-1,14,Clarinet,leg,close,Yes
163,0.1162909921212209,0.20458712182868005,6.4453125,0.051712728190346384,0.004935225496107943,0.7790588541666666,-0.0008442708333332346,0.040420436196636336,-0.004811518285544549,0.00312297661887808,0.12398315887981912,0,14,Clarinet,head,close,Yes
164,0.6356020286961276,0.8800049968061026,2.734375,0.07160157354284317,0.013839889620563987,0.7421387254901961,0.0003887254901959997,0.03430227271057059,-0.002877504183122646,0.003654955163514645,0.6384237808454248,0,14,Sax,leg,close,Yes
165,0.1411443309419678,0.36215618299587593,4.1015625,0.06264933139309196,0.007152270236586749,0.7421387254901961,0.0003887254901959997,0.03430227271057059,-0.002877504183122646,0.003654955163514645,0.1827696507385643,8,14,Sax,head,close,Yes
166,-0.3545397483088856,0.8749317694899217,0.5859375,0.09687970092457736,0.06854520886978568,1.6005157894736843,0.03564210526315794,0.07208963218974027,0.024395928069335607,0.046888282456980276,0.7245669518858655,-55,15,Cello,leg,high,No
167,-0.1288931440509102,0.5723634074109264,2.5390625,0.11017312113849169,0.028008118999732882,1.6005157894736843,0.03564210526315794,0.07208963218974027,0.024395928069335607,0.046888282456980276,0.35727238740245326,-45,15,Cello,head,high,No
